Target Low,Target High,Target Mean,Target Median,Avg Rating,Rec,Analysts
47.18221,47.18221,47.18221,47.18221,,none,1.0
,,,,,none,
,,,,,none,
20.0,20.0,20.0,20.0,,none,1.0
16.0,20.0,17.875,17.75,,none,4.0
12.0,29.0,20.6,21.5,1.3,strong_buy,10.0
,,,,,none,
,,,,,none,
10.0,45.0,30.4,33.0,1.91667,buy,10.0
15.0,20.0,17.0,16.0,1.66667,buy,3.0
,,,,,none,
20.5,20.5,20.5,20.5,,none,1.0
50.0,55.0,53.33333,55.0,1.33333,strong_buy,3.0
,,,,,none,
,,,,,none,
,,,,,none,
13.0,25.0,20.66667,24.0,1.16667,strong_buy,6.0
,,,,,none,
,,,,,none,
,,,,,none,
12.0,18.3,14.075,13.0,2.66667,hold,4.0
,,,,,none,
,,,,,none,
,,,,,none,
2.0,2.5,2.25,2.25,1.0,strong_buy,2.0
10.0,33.0,19.3,18.0,1.09091,strong_buy,10.0
,,,,,none,
4.0,8.0,6.5,7.0,1.5,strong_buy,4.0
,,,,,none,
,,,,,none,
42.0,48.0,45.0,45.0,,none,2.0
5.752664,5.752664,5.752664,5.752664,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
5.0,5.0,5.0,5.0,,none,1.0
50.0,70.0,61.66667,65.0,1.0,strong_buy,3.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
10.0,14.0,11.25,10.5,,none,4.0
,,,,,none,
,,,,,none,
5.5,9.0,6.875,6.5,,none,4.0
28.0,28.0,28.0,28.0,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
15.0,15.0,15.0,15.0,1.0,strong_buy,1.0
1.0,28.0,17.2,18.0,1.9,buy,10.0
,,,,,none,
,,,,,none,
8.6,10.0,9.3,9.3,,none,2.0
30.0,32.0,31.0,31.0,,none,3.0
,,,,,none,
,,,,,none,
41.0,60.0,50.5,50.5,2.0,buy,2.0
12.0,12.0,12.0,12.0,1.0,strong_buy,1.0
1.25,1.9,1.575,1.575,3.25,hold,2.0
,,,,,none,
,,,,,none,
11.0,18.0,14.0,13.0,,none,3.0
,,,,,none,
,,,,,none,
23.0,23.0,23.0,23.0,,none,2.0
11.0,14.0,12.33333,12.0,1.33333,strong_buy,3.0
25.0,26.0,25.5,25.5,,none,2.0
,,,,,none,
,,,,,none,
13.5,21.0,17.375,17.5,1.75,buy,4.0
,,,,,none,
,,,,,none,
,,,,,none,
9.0,36.0,22.5,22.5,2.25,buy,2.0
,,,,,none,
,,,,,none,
3.0,10.0,5.6,5.0,2.0,buy,5.0
9.5,12.0,11.125,11.5,1.0,strong_buy,4.0
,,,,,none,
4.0,5.0,4.5,4.5,,none,2.0
,,,,,none,
44.0,47.0,45.5,45.5,2.33333,buy,2.0
,,,,,none,
,,,,,none,
19.0,19.0,19.0,19.0,1.0,strong_buy,1.0
,,,,,none,
21.0,21.0,21.0,21.0,,none,2.0
,,,,,none,
4.4,9.0,6.08,4.5,2.6,hold,5.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
11.0,27.0,19.0,19.0,1.42857,strong_buy,6.0
,,,,,none,
,,,,,none,
5.0,10.0,6.64286,6.0,3.5,hold,7.0
93.30102,93.30102,93.30102,93.30102,1.33333,strong_buy,1.0
2.5,3.5,3.0,3.0,1.33333,strong_buy,3.0
8.0,18.0,12.875,12.5,1.375,strong_buy,8.0
,,,,,none,
,,,,,none,
,,,,,none,
6.0,8.0,6.91667,7.0,3.0,hold,6.0
11.0,17.0,14.14286,15.0,1.33333,strong_buy,7.0
7.915457,9.86645,8.890954,8.890954,,none,2.0
1.5,4.0,2.8375,2.925,3.5,hold,4.0
20.0,28.0,24.75,25.5,2.0,buy,4.0
14.5,20.0,17.625,18.0,1.75,buy,4.0
,,,,,none,
15.0,17.0,16.0,16.0,2.0,buy,2.0
32.0,32.0,32.0,32.0,,none,1.0
29.0,29.0,29.0,29.0,,none,1.0
3.03,3.03,3.03,3.03,1.0,strong_buy,1.0
,,,,,none,
,,,,,,
21.0,22.0,21.5,21.5,,none,2.0
5.0,12.0,7.33333,5.0,2.66667,hold,3.0
,,,,,none,
,,,,,none,
,,,,,none,
25.0,27.0,25.66667,25.0,,none,3.0
,,,,,none,
,,,,,none,
24.0,25.0,24.5,24.5,,none,2.0
28.0,30.0,29.0,29.0,1.0,strong_buy,2.0
13.0,15.0,14.0,14.0,1.0,strong_buy,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
9.0,10.0,9.33333,9.0,,none,3.0
23.0,31.0,27.0,27.0,,none,2.0
,,,,,none,
,,,,,none,
,,,,,none,
50.0,64.0,55.33333,52.0,,none,3.0
18.5,21.0,19.75,19.75,,none,2.0
,,,,,none,
15.0,18.0,16.5,16.5,2.0,buy,2.0
8.75,12.0,10.375,10.375,1.5,strong_buy,2.0
13.0,20.0,16.75,17.0,1.25,strong_buy,8.0
2.5853453,2.7061625,2.6457536,2.6457536,1.66667,buy,2.0
16.0,42.0,36.42857,40.0,1.66667,buy,7.0
9.0,14.0,11.66667,11.5,1.28571,strong_buy,6.0
2.5,2.5,2.5,2.5,1.0,strong_buy,3.0
18.5,20.0,19.25,19.25,1.0,strong_buy,2.0
,,,,,none,
,,,,,none,
10.0,10.0,10.0,10.0,1.0,strong_buy,2.0
27.0,28.0,27.5,27.5,,none,2.0
,,,,,none,
8.5,10.0,9.1,9.0,1.4,strong_buy,5.0
15.0,19.0,16.75,16.5,1.25,strong_buy,4.0
,,,,,none,
13.0,14.0,13.5,13.5,,none,2.0
18.0,27.0,20.5,18.5,1.0,strong_buy,4.0
,,,,,none,
10.0,15.0,12.5,12.5,1.0,strong_buy,2.0
,,,,,none,
,,,,,none,
31.0,31.0,31.0,31.0,0.0,strong_buy,1.0
26.0,70.0,47.4,46.0,1.14286,strong_buy,5.0
,,,,,none,
16.0,29.0,22.87667,23.13,1.33333,strong_buy,6.0
,,,,,none,
,,,,,none,
,,,,,none,
6.0,9.0,7.5,7.5,2.0,buy,2.0
,,,,,none,
1.4,2.0,1.63333,1.5,3.0,hold,3.0
,,,,,none,
16.0,24.0,20.33333,21.0,2.0,buy,3.0
,,,,,none,
,,,,,none,
,,,,,none,
5.25,7.0,6.41667,7.0,,none,3.0
10.0,20.0,15.28571,16.0,1.44444,strong_buy,7.0
1.5,10.0,5.625,5.5,2.6,hold,4.0
14.0,14.0,14.0,14.0,,none,1.0
,,,,3.0,hold,
20.0,31.0,25.33333,25.0,1.66667,buy,3.0
,,,,,none,
,,,,,none,
30.0,42.0,35.4,33.0,,none,5.0
,,,,,none,
,,,,,none,
9.0,13.0,11.0,11.0,1.5,strong_buy,4.0
23.0,23.0,23.0,23.0,,none,1.0
2.230037,3.0922797,2.661158,2.661158,2.33333,buy,2.0
,,,,,none,
8.0,9.0,8.5,8.5,,none,2.0
65.0,65.0,65.0,65.0,,none,1.0
25.0,25.0,25.0,25.0,,none,1.0
0.3,3.0,1.175,0.7,2.8,hold,4.0
,,,,,none,
16.0,18.0,17.0,17.0,2.0,buy,4.0
,,,,,none,
,,,,,none,
11.0,15.0,13.0,13.0,1.0,strong_buy,2.0
,,,,,none,
,,,,,none,
15.0,17.0,16.25,16.5,1.0,strong_buy,4.0
5.0,5.0,5.0,5.0,1.0,strong_buy,1.0
12.0,17.0,14.75,15.25,2.16667,buy,6.0
46.0,54.0,50.0,50.0,1.5,strong_buy,2.0
3.5238364,3.5238364,3.5238364,3.5238364,2.0,buy,1.0
,,,,,none,
,,,,,none,
24.0,24.0,24.0,24.0,,none,1.0
,,,,,none,
,,,,,none,
6.277246,6.277246,6.277246,6.277246,2.0,buy,1.0
,,,,,none,
,,,,,none,
18.0,18.0,18.0,18.0,1.0,strong_buy,1.0
,,,,,none,
,,,,2.0,buy,
,,,,,none,
,,,,,none,
,,,,,none,
70.0,75.0,72.5,72.5,1.0,strong_buy,2.0
7.5,9.0,8.25,8.25,,none,4.0
,,,,,none,
,,,,,none,
13.0,18.0,15.5,15.5,1.0,strong_buy,2.0
6.0,8.0,7.0625,7.125,1.75,buy,4.0
2.0,9.0,4.16667,3.0,1.57143,buy,6.0
,,,,3.0,hold,
,,,,,none,
5.0,13.0,8.75,8.5,1.33333,strong_buy,4.0
,,,,,none,
,,,,,none,
5.0,20.0,12.66667,13.0,2.0,buy,3.0
,,,,,none,
7.2419,21.150852,15.911334,17.626293,2.5,buy,4.0
26.0,26.0,26.0,26.0,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
1.32,18.0,6.05333,4.5,2.5,buy,6.0
37.0,40.0,38.5,38.5,,none,2.0
10.0,10.0,10.0,10.0,,none,1.0
,,,,,none,
24.0,38.0,30.16667,29.0,,none,6.0
10.0,60.0,22.72222,20.0,3.07692,hold,9.0
,,,,,none,
,,,,,none,
5.0,20.5,13.96429,14.5,1.35714,strong_buy,14.0
,,,,,none,
,,,,,none,
,,,,,none,
26.0,34.8,30.56,32.0,1.8,buy,5.0
13.25,14.0,13.625,13.625,1.0,strong_buy,2.0
,,,,,none,
1.45,1.5,1.475,1.475,3.0,hold,2.0
,,,,1.0,strong_buy,
2.0,4.0,3.0,3.0,3.5,hold,2.0
,,,,,none,
,,,,,none,
1.5,2.0,1.875,2.0,3.25,hold,4.0
4.9631786,8.93238,6.9536543,6.951803,1.25,strong_buy,8.0
,,,,,none,
,,,,,none,
5.5,9.0,7.375,7.5,1.25,strong_buy,4.0
27.0,29.0,28.0,28.0,,none,2.0
1.5364069,1.5364069,1.5364069,1.5364069,,none,1.0
10.0,12.0,11.125,11.25,,none,4.0
9.0,12.5,10.75,10.75,,none,2.0
0.5,1.7,1.1,1.1,3.0,hold,2.0
35.0,35.5,35.25,35.25,,none,2.0
14.0,14.0,14.0,14.0,,none,3.0
,,,,,none,
,,,,,none,
18.0,60.0,34.4,30.0,,none,5.0
,,,,,none,
2.6,4.0,3.3,3.3,1.57143,buy,2.0
,,,,,none,
2.5,4.0,3.25,3.25,2.5,buy,2.0
9.0,28.0,16.375,17.5,1.375,strong_buy,8.0
4.0,75.0,33.93857,30.0,1.85714,buy,7.0
4.0,5.0,4.5,4.5,1.25,strong_buy,4.0
,,,,,none,
,,,,,none,
,,,,,none,
5.5,9.0,7.125,7.0,3.25,hold,6.0
6.0,10.0,7.75,7.5,1.0,strong_buy,4.0
,,,,0.0,strong_buy,
7.2,11.0,9.2,9.5,2.0,buy,6.0
11.0,15.0,13.33333,14.0,1.33333,strong_buy,3.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,0.0,strong_buy,
10.0,10.0,10.0,10.0,,none,2.0
27.0,27.0,27.0,27.0,1.5,strong_buy,2.0
13.0,13.0,13.0,13.0,,none,1.0
3.0,11.0,7.08333,7.0,1.71429,buy,6.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
8.9,15.0,11.96667,12.0,,none,3.0
,,,,,none,
5.0,5.0,5.0,5.0,0.0,strong_buy,1.0
15.0,15.0,15.0,15.0,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
74.0,74.0,74.0,74.0,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
4.0,15.0,6.78571,6.0,2.5,buy,7.0
,,,,,none,
42.0,78.0,57.14286,55.0,1.28571,strong_buy,7.0
,,,,,none,
19.0,20.0,19.66667,20.0,,none,3.0
11.942864,13.933341,12.689293,12.440483,1.6,buy,4.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
6.0,6.0,6.0,6.0,2.0,buy,1.0
1.6,14.0,7.56,7.5,1.64286,buy,10.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
1.5,3.0,2.3,2.25,,none,8.0
9.0,16.0,11.3125,11.0,1.125,strong_buy,8.0
16.0,30.0,21.6,22.0,1.66667,buy,5.0
,,,,,none,
,,,,,none,
4.0,4.0,4.0,4.0,0.0,strong_buy,1.0
,,,,,none,
1.0,6.0,3.875,4.0,2.53333,hold,8.0
7.0055437,7.8441696,7.3406944,7.256532,3.0,hold,4.0
,,,,,none,
,,,,,none,
11.0,11.0,11.0,11.0,3.0,hold,1.0
,,,,,none,
,,,,,none,
,,,,,,
3.0,25.0,9.25,5.25,1.5,strong_buy,6.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
11.0,25.0,15.6,12.0,1.4,strong_buy,5.0
59.0,60.0,59.5,59.5,,none,2.0
,,,,,none,
17.0,39.0,25.75,23.5,1.8,buy,4.0
11.0,12.0,11.66667,12.0,,none,3.0
0.8,2.0,1.275,1.15,3.0,hold,4.0
27.0,35.0,31.0,31.0,,none,2.0
,,,,,none,
2.7,3.0,2.85,2.85,3.0,hold,2.0
,,,,,none,
,,,,,none,
,,,,,none,
2.5,4.0,2.96667,2.65,2.25,buy,6.0
,,,,,none,
14.0,19.0,16.75,17.0,1.0,strong_buy,4.0
21.0,36.0,28.5,28.5,1.0,strong_buy,2.0
,,,,,none,
,,,,,none,
5.5,7.0,6.16667,6.0,1.66667,buy,3.0
4.0,5.0,4.4375,4.375,,none,4.0
2.0,2.0,2.0,2.0,1.0,strong_buy,1.0
8.0,12.0,10.0,10.0,1.66667,buy,3.0
1.5,3.0,2.04167,1.875,3.0,hold,6.0
34.0,34.0,34.0,34.0,3.0,hold,1.0
5.0,33.0,23.44444,26.0,1.22222,strong_buy,9.0
,,,,,none,
,,,,,none,
7.0,12.0,9.5,9.5,,none,2.0
16.9,16.9,16.9,16.9,1.0,strong_buy,1.0
9.0,14.0,11.6,11.0,1.375,strong_buy,5.0
,,,,,none,
13.0,16.0,14.5,14.5,1.0,strong_buy,2.0
25.0,31.0,28.0,28.0,3.0,hold,2.0
,,,,,none,
,,,,,none,
12.0,12.0,12.0,12.0,,none,2.0
10.5,13.5,11.91667,12.0,1.57143,buy,6.0
,,,,,none,
,,,,,none,
3.5,12.0,9.16667,12.0,,none,3.0
,,,,,none,
7.0,14.0,10.5,10.5,,none,2.0
,,,,,none,
7.0,8.0,7.5,7.5,,none,2.0
33.0,33.0,33.0,33.0,,none,3.0
14.25,16.0,15.125,15.125,,none,2.0
8.0,20.0,11.38,10.0,2.0,buy,5.0
,,,,,none,
4.0,14.0,8.875,8.5,1.25,strong_buy,8.0
,,,,,none,
,,,,,none,
6.0,9.0,7.0,6.5,,none,4.0
4.6980333,4.6980333,4.6980333,4.6980333,,none,1.0
5.0,5.5,5.25,5.25,1.5,strong_buy,2.0
,,,,,none,
26.5,26.5,26.5,26.5,,none,1.0
,,,,,none,
,,,,,none,
,,,,,none,
3.0,3.0,3.0,3.0,1.0,strong_buy,1.0
,,,,,none,
15.0,19.0,17.77273,18.0,1.54545,buy,11.0
,,,,,none,
8.0,8.75,8.45,8.5,,none,5.0
11.0,15.0,13.15,13.0,1.2,strong_buy,10.0
4.0,5.0,4.66667,5.0,1.5,strong_buy,3.0
,,,,,none,
1.0,10.0,4.50857,3.5,2.11111,buy,7.0
,,,,,none,
,,,,,none,
,,,,,,
,,,,,none,
,,,,,none,
,,,,,none,
10.0,20.0,13.33333,12.5,1.66667,buy,6.0
12.0,16.0,14.0,14.0,1.5,strong_buy,2.0
13.0,15.0,14.0,14.0,1.4,strong_buy,5.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
28.0,28.0,28.0,28.0,1.0,strong_buy,1.0
4.0,8.0,6.0,6.0,1.66667,buy,4.0
,,,,,none,
,,,,,,
,,,,,none,
7.925095,7.925095,7.925095,7.925095,1.0,strong_buy,1.0
1.5,3.0,2.175,2.1,2.66667,hold,4.0
5.0,7.0,6.0,6.0,3.0,hold,3.0
6.0,6.0,6.0,6.0,,none,1.0
11.0,13.5,12.25,12.25,,none,2.0
,,,,,none,
1.0,4.0,2.66667,3.0,,none,3.0
,,,,,none,
12.5,12.5,12.5,12.5,,none,1.0
42.0,42.0,42.0,42.0,,none,1.0
5.5,7.0,6.5,7.0,,none,3.0
,,,,,none,
33.5,35.0,34.25,34.25,,none,2.0
3.7828104,5.488966,4.3456445,4.111498,2.85714,hold,5.0
,,,,,none,
17.0,20.0,18.5,18.5,1.25,strong_buy,2.0
5.0,5.0,5.0,5.0,3.0,hold,2.0
2.0,7.0,4.45,5.0,3.0,hold,5.0
,,,,,none,
57.0,57.0,57.0,57.0,0.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
6.0,10.8,8.4,8.4,1.0,strong_buy,2.0
,,,,,none,
,,,,,none,
3.0,11.0,7.85714,10.0,1.25,strong_buy,7.0
,,,,,none,
3.0,6.5,4.34,4.0,2.2,buy,5.0
,,,,,none,
14.0,39.0,22.16667,17.5,2.16667,buy,6.0
70.0,70.0,70.0,70.0,,none,1.0
27.0,27.5,27.25,27.25,,none,2.0
10.0,12.0,11.16667,11.0,,none,6.0
,,,,,,
5.75,6.5,6.125,6.125,,none,2.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
12.0,13.0,12.66667,13.0,1.5,strong_buy,3.0
,,,,,none,
4.0,6.0,5.55,6.0,1.66667,buy,5.0
,,,,,none,
8.0,12.0,10.0,10.0,,none,2.0
,,,,,none,
2.59,10.98,7.8925,9.0,,none,4.0
3.0,4.0,3.5,3.5,,none,4.0
,,,,,none,
7.0,7.0,7.0,7.0,3.0,hold,1.0
4.0,5.0,4.41667,4.25,2.14286,buy,6.0
16.5,17.0,16.75,16.75,,none,2.0
,,,,,none,
18.0,18.0,18.0,18.0,1.0,strong_buy,1.0
,,,,,none,
3.0,9.0,5.33333,5.0,2.25,buy,9.0
,,,,,none,
,,,,,none,
8.954703,8.958187,8.956446,8.956446,1.5,strong_buy,2.0
,,,,,none,
3.0,5.0,4.0,4.0,1.25,strong_buy,4.0
,,,,,none,
,,,,,none,
1.5,7.0,4.125,4.0,,none,4.0
,,,,,,
1.5,4.0,3.0,3.0,2.6,hold,5.0
,,,,,none,
7.986789,11.968432,9.646735,8.984983,,none,3.0
,,,,,none,
19.0,50.0,32.8,29.0,1.6,buy,5.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,1.5,strong_buy,
21.0,21.0,21.0,21.0,,none,1.0
24.0,27.0,25.66667,26.0,,none,3.0
,,,,,none,
10.0,10.5,10.125,10.0,1.5,strong_buy,4.0
6.0,6.0,6.0,6.0,2.33333,buy,1.0
,,,,,none,
21.0,29.0,24.75,24.5,1.125,strong_buy,8.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
7.0,7.0,7.0,7.0,2.0,buy,1.0
18.0,18.0,18.0,18.0,1.5,strong_buy,1.0
,,,,,,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
2.6,4.0,3.3,3.3,,none,2.0
10.0,12.0,11.0,11.0,3.5,hold,2.0
,,,,,none,
25.0,35.0,28.4,27.0,,none,5.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
7.0,14.0,11.0,12.0,2.33333,buy,3.0
,,,,,none,
,,,,,none,
2.0,5.0,3.5,3.5,1.66667,buy,5.0
3.0,6.0,4.75,5.0,1.5,strong_buy,4.0
,,,,,none,
15.5,16.5,16.0,16.0,,none,2.0
,,,,,none,
,,,,,none,
23.0,23.0,23.0,23.0,,none,2.0
30.0,30.0,30.0,30.0,,none,3.0
,,,,,none,
22.0,28.0,25.5,26.0,1.16667,strong_buy,4.0
2.7,6.0,4.86667,5.5,1.66667,buy,6.0
4.0,30.0,21.4,24.0,,none,10.0
7.0,12.0,8.83333,7.5,2.33333,buy,3.0
,,,,,none,
,,,,,none,
,,,,,none,
30.0,30.0,30.0,30.0,,none,1.0
22.0,22.0,22.0,22.0,,none,1.0
7.0,14.0,10.83333,11.5,,none,6.0
8.0,11.0,9.33333,9.0,3.2,hold,3.0
,,,,,none,
14.0,20.0,16.5,16.0,1.33333,strong_buy,4.0
40.08,76.0,62.18,65.5,1.57143,buy,6.0
12.0,15.0,13.75,14.0,,none,4.0
,,,,,none,
5.9,5.9,5.9,5.9,3.0,hold,1.0
,,,,,none,
,,,,,none,
27.0,40.0,33.5,33.5,,none,2.0
,,,,,none,
6.5,6.5,6.5,6.5,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,,
6.0,6.0,6.0,6.0,1.0,strong_buy,1.0
,,,,,none,
,,,,,none,
7.0,7.0,7.0,7.0,1.0,strong_buy,2.0
12.0,48.0,30.0,30.0,,none,2.0
3.17,5.0,4.0425,4.0,,none,4.0
,,,,,none,
,,,,,none,
0.8,0.8,0.8,0.8,5.0,sell,1.0
25.0,180.0,99.229,87.5,1.3,strong_buy,10.0
,,,,,none,
3.25,3.25,3.25,3.25,,none,2.0
3.0,7.0,5.15,5.0,,none,5.0
8.0,10.0,9.0,9.0,,none,2.0
,,,,,none,
2.5,2.5,2.5,2.5,1.0,strong_buy,1.0
,,,,,,
0.7,1.1,0.95,1.0,3.0,hold,4.0
,,,,,none,
1.5,2.25,1.875,1.875,,none,2.0
,,,,,none,
9.75,10.0,9.875,9.875,,none,2.0
,,,,,none,
,,,,,none,
,,,,,none,
4.0,7.0,5.6,6.0,1.4,strong_buy,5.0
2.0,16.0,7.85714,7.0,1.625,buy,7.0
25.0,39.0,30.66667,30.5,1.33333,strong_buy,6.0
3.0,40.0,10.14286,5.0,1.375,strong_buy,7.0
2.0,21.0,11.5,11.5,1.625,buy,6.0
3.75,12.0,7.875,7.875,2.5,buy,2.0
39.0,40.0,39.66667,40.0,,none,3.0
,,,,,none,
2.6,2.6,2.6,2.6,1.0,strong_buy,1.0
,,,,,none,
11.0,12.0,11.75,12.0,1.16667,strong_buy,4.0
,,,,,,
12.0,13.0,12.5,12.5,1.5,strong_buy,2.0
8.0,30.0,15.66667,12.0,1.08333,strong_buy,9.0
5.0,6.0,5.5,5.5,1.0,strong_buy,2.0
,,,,,none,
3.0,50.0,15.8,7.0,1.66667,buy,5.0
,,,,,none,
2.7,4.0,3.35,3.35,2.0,buy,2.0
,,,,,none,
6.0,7.5,6.83333,7.0,1.33333,strong_buy,3.0
9.0,11.0,10.0,10.0,1.0,strong_buy,2.0
9.0,9.0,9.0,9.0,0.0,strong_buy,1.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
15.0,15.0,15.0,15.0,0.0,strong_buy,1.0
,,,,,none,
7.0,25.0,17.66667,20.0,2.0,buy,6.0
,,,,,none,
2.0,4.0,2.63833,2.415,3.88889,underperform,6.0
,,,,,none,
31.0,32.0,31.33333,31.0,,none,3.0
34.5,34.5,34.5,34.5,,none,1.0
,,,,,none,
4.5,10.0,7.9,9.0,1.2,strong_buy,5.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,,
7.5,11.0,8.57143,8.0,1.14286,strong_buy,7.0
,,,,,none,
,,,,,none,
,,,,,none,
12.0,12.0,12.0,12.0,,none,1.0
30.0,32.0,31.0,31.0,1.0,strong_buy,2.0
,,,,,none,
,,,,,none,
2.0,17.0,7.25,5.0,1.75,buy,4.0
,,,,,none,
27.0,34.0,30.0,29.0,,none,3.0
51.0,180.0,118.66667,125.0,1.75,buy,3.0
10.0,30.0,20.0,20.0,2.5,buy,2.0
,,,,,none,
10.0,10.0,10.0,10.0,1.0,strong_buy,1.0
,,,,,none,
6.0,9.0,7.375,7.25,,none,4.0
9.0,38.0,22.33333,21.5,2.28571,buy,6.0
,,,,,none,
,,,,,none,
5.0,5.0,5.0,5.0,2.0,buy,1.0
6.5,10.0,7.83333,7.0,1.33333,strong_buy,3.0
,,,,,none,
,,,,,none,
10.0,10.0,10.0,10.0,,none,1.0
,,,,,none,
2.61,2.61,2.61,2.61,1.0,strong_buy,1.0
,,,,,none,
7.0,11.0,8.66667,8.0,,none,3.0
,,,,,none,
,,,,,none,
1.5,10.0,4.1,2.0,2.0,buy,5.0
10.0,13.0,11.5,11.5,1.0,strong_buy,4.0
1.25,3.0,1.75,1.5,2.75,hold,7.0
2.5,8.0,4.08333,3.25,2.875,hold,6.0
,,,,,none,
6.39576,6.39576,6.39576,6.39576,,none,1.0
,,,,,none,
1.0,32.0,8.85714,5.0,1.5,strong_buy,7.0
4.5,5.7,5.1,5.1,2.0,buy,2.0
,,,,,none,
20.0,20.0,20.0,20.0,,none,1.0
18.0,18.0,18.0,18.0,,none,1.0
4.0,6.0,4.9375,4.875,1.4,strong_buy,4.0
,,,,,none,
,,,,,none,
,,,,,none,
3.0,9.0,4.75,3.75,1.2,strong_buy,5.0
3.0,4.0,3.5,3.5,,none,2.0
2.0,3.0,2.475,2.45,2.66667,hold,4.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
8.0,21.0,12.8,12.0,1.4,strong_buy,5.0
2.0,2.0,2.0,2.0,3.0,hold,1.0
24.75,24.75,24.75,24.75,,none,1.0
,,,,,none,
2.9998884,6.0060444,4.2430735,4.496072,,none,7.0
,,,,,none,
,,,,,none,
19.0,19.0,19.0,19.0,,none,1.0
30.0,40.0,34.0,33.0,1.0,strong_buy,4.0
11.0,11.0,11.0,11.0,1.0,strong_buy,1.0
,,,,,,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
6.0,10.0,8.0,8.0,,none,2.0
,,,,,none,
,,,,,none,
2.0,5.0,3.02,2.5,2.6,hold,5.0
,,,,,none,
,,,,,none,
1.4,2.0,1.7,1.7,2.0,buy,2.0
1.75,2.5,2.25,2.5,,none,3.0
29.701569,148.9012,84.07031,87.20517,1.16667,strong_buy,6.0
,,,,,none,
8.0,18.0,12.4,12.0,1.66667,buy,5.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
2.5,5.0,3.75,3.75,2.0,buy,2.0
15.0,21.5,18.4375,18.625,1.5,strong_buy,4.0
8.9344015,8.9344015,8.9344015,8.9344015,2.0,buy,1.0
3.0,5.5,4.5,5.0,,none,5.0
,,,,,none,
,,,,,none,
,,,,,none,
9.0,9.0,9.0,9.0,2.0,buy,1.0
1.5,5.0,2.66667,1.5,2.33333,buy,3.0
7.5,7.5,7.5,7.5,,none,1.0
,,,,,none,
39.0,45.0,42.0,42.0,1.5,strong_buy,2.0
18.0,40.0,26.33333,26.0,2.63636,hold,9.0
2.5657806,3.1856523,2.8757164,2.8757164,,none,2.0
10.0,25.0,18.16667,18.5,1.5,strong_buy,6.0
4.0,10.0,6.0,5.0,3.5,hold,4.0
2.0,5.0,3.16667,2.5,2.5,buy,3.0
4.0,5.0,4.66667,5.0,1.0,strong_buy,3.0
,,,,,none,
,,,,,none,
4.5,7.0,5.5,5.0,1.0,strong_buy,3.0
6.0,11.0,8.5,8.5,1.0,strong_buy,2.0
,,,,,none,
10.5,18.0,14.875,15.5,1.8,buy,4.0
6.0,20.0,13.33333,14.0,,none,3.0
,,,,,none,
,,,,,none,
14.0,16.0,15.0,15.0,2.0,buy,4.0
29.0,38.0,32.0,29.0,,none,3.0
,,,,,none,
19.0,30.0,21.5,20.0,1.5,strong_buy,6.0
20.0,35.0,29.0,32.0,1.33333,strong_buy,3.0
5.0,7.0,6.16667,6.5,1.66667,buy,3.0
2.0,2.0,2.0,2.0,,none,1.0
12.0,12.0,12.0,12.0,1.0,strong_buy,1.0
13.0,17.0,14.33333,13.0,1.0,strong_buy,3.0
18.0,18.0,18.0,18.0,,none,1.0
3.0,28.0,13.5,11.5,1.75,buy,4.0
,,,,,none,
12.0,18.0,14.75,14.5,1.66667,buy,4.0
,,,,,none,
32.0,39.0,35.0,34.0,,none,3.0
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
,,,,,none,
